input_text	prefix	target_text	Unnamed: 0
PersonX buys books	xWant	to bring their books home	
PersonX buys bread	xAttr	able	
PersonX buys bread	xIntent	to have food supplies	455375.0
PersonX buys bread	xNeed	go to the store	
PersonX buys bread	xReact	content	
PersonX buys dinner	xAttr	responsible	
PersonX buys dinner	xNeed	find a restaurant	
PersonX buys dinner	xReact	satiated	
PersonX buys dinner	xWant	eat dinner	
PersonX buys fabric	xAttr	crafty	
PersonX buys fabric	xNeed	to go to a shop	
PersonX buys fabric	xReact	excited	
PersonX buys fabric	xWant	to stitch something	
PersonX buys food	xAttr	Routine Oriented	
PersonX buys food	xIntent	to be able to eat	391605.0
PersonX buys food	xNeed	make a grocery list	
PersonX buys food	xReact	proud	
PersonX buys gifts	xAttr	generous	
PersonX buys gifts	xIntent	to show love	478914.0
PersonX buys gifts	xNeed	to go to the store	
PersonX buys gifts	xReact	loving	
PersonX buys it online	xAttr	impulsive	
PersonX buys it online	xIntent	to shop from home.	512642.0
PersonX buys it online	xNeed	find the product online	
PersonX buys it online	xReact	lazy	
PersonX buys milk	xAttr	assertive	
PersonX buys milk	xNeed	acquire money to purchase milk	
PersonX buys milk	xReact	thirsty	
PersonX buys milk	xWant	go home	
PersonX buys new clothes	xAttr	thirfty	
PersonX buys new clothes	xNeed	tries on clothes	
PersonX buys new clothes	xReact	good looking	
PersonX buys new clothes	xWant	to wear a new suit	
PersonX buys new ones	xAttr	grateful	
PersonX buys new ones	xNeed	money	
PersonX buys new ones	xReact	competent	
PersonX buys new ones	xWant	to have new posessions	
PersonX buys new pants	xAttr	fashionable	
PersonX buys new pants	xIntent	to be fashionable	358203.0
PersonX buys new pants	xNeed	to go to the store	
PersonX buys new pants	xReact	excited to have new clothing	
PersonX buys school supplies	xAttr	school bound	
PersonX buys school supplies	xIntent	help someone	682287.0
PersonX buys school supplies	xNeed	to go to the store	
PersonX buys school supplies	xReact	good	
PersonX buys shoes	xAttr	needy	
PersonX buys shoes	xIntent	to have something comfortable to walk in	629749.0
PersonX buys shoes	xNeed	to need shoes	
PersonX buys shoes	xReact	fashionable	
PersonX buys some bread	xAttr	done	
PersonX buys some bread	xNeed	to go to the store	
PersonX buys some bread	xReact	satisfied	
PersonX buys some bread	xWant	to eat it	
PersonX buys some candy	xAttr	irresponsible	
PersonX buys some candy	xNeed	to remember to take money	
PersonX buys some candy	xReact	satisfied	
PersonX buys some candy	xWant	eat all the candy	
PersonX buys some chips	xAttr	hungry	
PersonX buys some chips	xIntent	because they are hungry	514664.0
PersonX buys some chips	xNeed	get in car	
PersonX buys some chips	xReact	satisfied	
PersonX buys some groceries	xAttr	hungry	
PersonX buys some groceries	xNeed	to make grocery list	
PersonX buys some groceries	xReact	determined	
PersonX buys some groceries	xWant	to bring groceries home	
PersonX buys some milk	xAttr	Deficient	
PersonX buys some milk	xIntent	milk	431921.0
PersonX buys some milk	xNeed	Get in the car	
PersonX buys some milk	xReact	excited	
PersonX buys some new clothes	xAttr	weallthy	
PersonX buys some new clothes	xIntent	to feel good about him/herself	367143.0
PersonX buys some new clothes	xNeed	to earn money	
PersonX buys some new clothes	xReact	happy	
PersonX buys some new ones	xAttr	eager	
PersonX buys some new ones	xNeed	make money	
PersonX buys some new ones	xReact	satisfied with the new product	
PersonX buys some new ones	xWant	take the new ones home	
PersonX buys some things	xAttr	impulsive	
PersonX buys some things	xIntent	to give presents	532905.0
PersonX buys some things	xNeed	get in the car	
PersonX buys some things	xReact	responsible	
PersonX buys something	xAttr	bored	
PersonX buys something	xNeed	acquire money	
PersonX buys something	xReact	good	
PersonX buys something	xWant	use the item	
PersonX buys straw hats in winter	xAttr	cool	
PersonX buys straw hats in winter	xIntent	wants to be ready for next spring's style	199097.0
PersonX buys straw hats in winter	xNeed	to go to the store	
PersonX buys straw hats in winter	xReact	stylish	
PersonX buys straw hats in winter	xWant	to wear one of the hat	
PersonX buys the bike	xAttr	well-meaned.	
PersonX buys the bike	xIntent	to exercise more often	494756.0
PersonX buys the bike	xNeed	acquire enough money	
PersonX buys the bike	xReact	excited	
PersonX buys the boat	xAttr	ambitious	
PersonX buys the boat	xNeed	to go to the bank	
PersonX buys the boat	xReact	financially drained	
PersonX buys the boat	xWant	to go fishing	
PersonX buys the farm	xAttr	rich	
PersonX buys the farm	xNeed	save up money	
PersonX buys the farm	xReact	satisfied, confident, that the farm will yield more crops.	
PersonX buys the farm	xWant	move animals	
PersonX buys the guitar	xAttr	muscial	
PersonX buys the guitar	xIntent	to practice a musical instrument	629337.0
PersonX buys the guitar	xNeed	to try the guitar	
PersonX buys the guitar	xReact	inspired by famous bands	
PersonX buys the jacket	xAttr	frivolous	
PersonX buys the jacket	xIntent	a new jacket	514623.0
PersonX buys the jacket	xNeed	to go shopping	
PersonX buys the jacket	xReact	warm	
PersonX buys the phone	xAttr	moneyed	
PersonX buys the phone	xNeed	to open his wallet	
PersonX buys the phone	xReact	excited	
PersonX buys the phone	xWant	to call his mom	
PersonX buys the ring	xAttr	engaged	
PersonX buys the ring	xIntent	to propose	532834.0
PersonX buys the ring	xNeed	to save the money	
PersonX buys the ring	xReact	excited	
PersonX buys the supplies	xAttr	Proactive	
PersonX buys the supplies	xIntent	fix something	456261.0
PersonX buys the supplies	xNeed	to go to store	
PersonX buys the supplies	xReact	happy	
PersonX buys tickets	xAttr	Free	
PersonX buys tickets	xNeed	to take out money	
PersonX buys tickets	xReact	happy	
PersonX buys tickets	xWant	to enter the theatre	
PersonX ca n't sleep	xAttr	restless	
PersonX ca n't sleep	xNeed	Count sheep	
PersonX ca n't sleep	xReact	drained	
PersonX ca n't sleep	xWant	Take sleeping pills	
PersonX calls 's mom	xAttr	friendly	
PersonX calls 's mom	xIntent	to get help	615019.0
PersonX calls 's mom	xNeed	find phone	
PersonX calls 's mom	xReact	happy	
PersonX calls PersonX's dog	xAttr	caring	
PersonX calls PersonX's dog	xIntent	to find it	313815.0
PersonX calls PersonX's dog	xNeed	look fo the dog	
PersonX calls PersonX's dog	xReact	happy	
PersonX calls PersonX's friends over	xAttr	welcoming	
PersonX calls PersonX's friends over	xIntent	to hangout	315041.0
PersonX calls PersonX's friends over	xNeed	to have friends	
PersonX calls PersonX's friends over	xReact	happy	
PersonX calls PersonX's friends over	xWant	to have a party	
PersonX calls PersonX's kids	xAttr	caring	
PersonX calls PersonX's kids	xIntent	to check on them	676605.0
PersonX calls PersonX's kids	xNeed	find kids	
PersonX calls PersonX's kids	xReact	relieved	
PersonX calls PersonY by PersonZ name	xAttr	embarrassed	
PersonX calls PersonY by PersonZ name	xIntent	none	668843.0
PersonX calls PersonY by PersonZ name	xNeed	talk to person z	
PersonX calls PersonY by PersonZ name	xReact	stupid	
PersonX calls PersonY father	xAttr	nosy	
PersonX calls PersonY father	xNeed	to find the phone number	
PersonX calls PersonY father	xReact	friendly	
PersonX calls PersonY father	xWant	to hang up	
PersonX calls PersonY for help	xAttr	worried	
PersonX calls PersonY for help	xIntent	to get assistance	350794.0
PersonX calls PersonY for help	xNeed	to have PersonY's number	
PersonX calls PersonY for help	xReact	grateful.	
PersonX calls PersonY into PersonY's office	xAttr	annoyed	
PersonX calls PersonY into PersonY's office	xIntent	to settle something.	138849.0
PersonX calls PersonY into PersonY's office	xNeed	pick up the phone	
PersonX calls PersonY into PersonY's office	xReact	relieved	
PersonX calls PersonY into PersonY's office	xWant	provide seat	
PersonX calls PersonY later	xAttr	hesitant	
PersonX calls PersonY later	xIntent	wanted to talk	150221.0
PersonX calls PersonY later	xNeed	to have reason to call persony	
PersonX calls PersonY later	xReact	worried	
PersonX calls PersonY later	xWant	to ask persony something	
PersonX calls PersonY mother	xAttr	talkative	
PersonX calls PersonY mother	xIntent	to socialize	266564.0
PersonX calls PersonY mother	xNeed	to find the phone number	
PersonX calls PersonY mother	xReact	thankful	
PersonX calls PersonY name	xAttr	eager	
PersonX calls PersonY name	xNeed	meet PersonY	
PersonX calls PersonY name	xReact	attentive	
PersonX calls PersonY name	xWant	runs after PersonY	
PersonX calls PersonY to tell PersonZ	xAttr	talkative	
PersonX calls PersonY to tell PersonZ	xIntent	to pass across an information	613854.0
PersonX calls PersonY to tell PersonZ	xNeed	to get their phoen	
PersonX calls PersonY to tell PersonZ	xReact	happy	
PersonX calls PersonY's attention	xAttr	insistent	
PersonX calls PersonY's attention	xNeed	to know personY	
PersonX calls PersonY's attention	xReact	happy about sharing .	
PersonX calls PersonY's attention	xWant	to ask their opinion	
PersonX calls PersonY's boyfriend	xAttr	Attention getter	
PersonX calls PersonY's boyfriend	xNeed	to get on Skype	
PersonX calls PersonY's boyfriend	xReact	unfriendly	
PersonX calls PersonY's boyfriend	xWant	to chat	
PersonX calls PersonY's brother	xAttr	concerned	
PersonX calls PersonY's brother	xNeed	get brother's number	
PersonX calls PersonY's brother	xReact	satisfied	
PersonX calls PersonY's brother	xWant	to give some details	
PersonX calls PersonY's friend	xAttr	caring	
PersonX calls PersonY's friend	xIntent	to be sociable	139104.0
PersonX calls PersonY's friend	xNeed	to know Y's friends number	
PersonX calls PersonY's friend	xReact	feel good	
PersonX calls PersonY's friend PersonY	xAttr	absent minded	
PersonX calls PersonY's friend PersonY	xNeed	mistake two people	
PersonX calls PersonY's friend PersonY	xReact	ready to talk to person	
PersonX calls PersonY's friend PersonY	xWant	enjoy the life	
PersonX calls PersonY's wife	xAttr	reliable	
PersonX calls PersonY's wife	xIntent	to talk	569376.0
PersonX calls PersonY's wife	xNeed	to pick up their phone	
PersonX calls PersonY's wife	xReact	content	
PersonX calls a cab	xAttr	decisive	
PersonX calls a cab	xIntent	to travel somewhere	456122.0
PersonX calls a cab	xNeed	to have to go out	
PersonX calls a cab	xReact	pleased	
PersonX calls a cab	xWant	to wait for a cab	
PersonX calls a friend	xAttr	outgoing	
PersonX calls a friend	xNeed	need help	
PersonX calls a friend	xReact	happy	
PersonX calls a friend	xWant	talk	
PersonX calls a plumber	xAttr	ordinary	
PersonX calls a plumber	xIntent	to fix some plumbing	629923.0
PersonX calls a plumber	xNeed	His tolit won't flush.	
PersonX calls a plumber	xReact	sad	
PersonX calls a taxi	xAttr	patient	
PersonX calls a taxi	xNeed	find the number for the taxi	
PersonX calls a taxi	xReact	determined	
PersonX calls a taxi	xWant	get some things done	
PersonX calls customer service	xAttr	capable	
PersonX calls customer service	xNeed	have phone	
PersonX calls customer service	xReact	in need	
PersonX calls customer service	xWant	get satisfaction	
PersonX calls everyone	xAttr	authoritative	
PersonX calls everyone	xIntent	to inform	429475.0
PersonX calls everyone	xNeed	charge phone	
PersonX calls everyone	xReact	satisfied	
PersonX calls home	xAttr	homesick	
PersonX calls home	xIntent	none	408449.0
PersonX calls home	xNeed	to get to a phone	
PersonX calls home	xReact	satisfy.	
PersonX calls it a night	xAttr	Tired	
PersonX calls it a night	xIntent	to be responsible	201333.0
PersonX calls it a night	xNeed	to work at their tasks	
PersonX calls it a night	xReact	in control	
PersonX calls my mom	xAttr	considerate	
PersonX calls my mom	xNeed	to ask me for my mom's number	
PersonX calls my mom	xReact	satisfied	
PersonX calls my mom	xWant	to tell me about the call	
PersonX calls my name	xAttr	annoying	
PersonX calls my name	xIntent	to get my attention	698465.0
PersonX calls my name	xNeed	to knowing name	
PersonX calls my name	xReact	satisfied	
PersonX calls the bank	xAttr	competent	
PersonX calls the bank	xNeed	to check their bank account	
PersonX calls the bank	xReact	satisfied	
PersonX calls the bank	xWant	to talk to the manager	
PersonX calls the cable company	xAttr	Conversating	
PersonX calls the cable company	xNeed	to have problems with their cable	
PersonX calls the cable company	xReact	irritated	
PersonX calls the cable company	xWant	to speak to a manager	
PersonX calls the doctor	xAttr	worried	
PersonX calls the doctor	xNeed	to break their arm.	
PersonX calls the doctor	xReact	better	
PersonX calls the doctor	xWant	to make an appointment	
PersonX calls the exterminator	xAttr	proactive	
PersonX calls the exterminator	xIntent	to get rid of the bugs in her house	483099.0
PersonX calls the exterminator	xNeed	To find the number	
PersonX calls the exterminator	xReact	happy that the bugs are gone	
PersonX calls the landlord	xAttr	questioning	
PersonX calls the landlord	xNeed	to have an issue	
PersonX calls the landlord	xReact	concerned	
PersonX calls the landlord	xWant	to resolve the issue	
PersonX calls the man	xAttr	concerned for others.	
PersonX calls the man	xIntent	to talk to the man	441375.0
PersonX calls the man	xNeed	to get the man's number	
PersonX calls the man	xReact	good	
PersonX calls the owner	xAttr	forceful	
PersonX calls the owner	xNeed	get a phone	
PersonX calls the owner	xReact	unahppy	
PersonX calls the owner	xWant	tell owner about problem	
PersonX calls the pizza company	xAttr	hungry	
PersonX calls the pizza company	xIntent	to order pizza	358076.0
PersonX calls the pizza company	xNeed	to pick up the phone	
PersonX calls the pizza company	xReact	impatient	
PersonX calls the pizza company	xWant	to ask what everyone else wants	
PersonX calls the police	xAttr	lawful	
PersonX calls the police	xNeed	to pick up the phone	
PersonX calls the police	xReact	scared	
PersonX calls the police	xWant	to tell the police what's happening	
PersonX calls the police for help	xAttr	frightened	
PersonX calls the police for help	xNeed	to hear a noise outside her window	
PersonX calls the police for help	xReact	afraid	
PersonX calls the police for help	xWant	to wait for the police to arrive	
PersonX calls the school	xAttr	apprehensive	
PersonX calls the school	xIntent	to gather information	430246.0
PersonX calls the school	xNeed	to find the school's number	
PersonX calls the school	xReact	satisfied	
PersonX calls the school	xWant	to chew out the principal	
PersonX calls the vet	xAttr	curious	
PersonX calls the vet	xIntent	to learn	433294.0
PersonX calls the vet	xNeed	a phone	
PersonX calls the vet	xReact	informed	
PersonX calls to complain	xAttr	whiny	
PersonX calls to complain	xNeed	to have phone number	
PersonX calls to complain	xReact	vindicated	
PersonX calls to complain	xWant	to get compensation	
PersonX calls to the bar	xAttr	social	
PersonX calls to the bar	xIntent	to find information about the bar.	599649.0
PersonX calls to the bar	xNeed	to be in a bar	
PersonX calls to the bar	xReact	informed.	
PersonX calls to the bar	xWant	to get drunk	
PersonX calls upon the name	xAttr	organized	
PersonX calls upon the name	xNeed	to speak out loud	
