Unnamed: 0	prefix	input_text	target_text
40808	xWant	PersonX dashes PersonX's ___ against a stone	to be out of pain
61345	oReact	PersonX dashes PersonY's ___ against a stone	scared and painful
61379	xAttr	PersonX dashes PersonY's ___ against a stone	irresponsible
61346	xIntent	PersonX dashes PersonY's ___ against a stone	to punish the person
61375	xNeed	PersonX dashes PersonY's ___ against a stone	to grab a stone
61347	xReact	PersonX dashes PersonY's ___ against a stone	annoyed and worried
61377	xWant	PersonX dashes PersonY's ___ against a stone	to put PersonY's bone in place
320506	oReact	PersonX dates PersonX's girlfriend	loved
320535	xAttr	PersonX dates PersonX's girlfriend	social
320507	xIntent	PersonX dates PersonX's girlfriend	to be in love
320528	xNeed	PersonX dates PersonX's girlfriend	to pick a venue
320508	xReact	PersonX dates PersonX's girlfriend	adoring
320530	xWant	PersonX dates PersonX's girlfriend	to schedule another one
318218	oReact	PersonX dates PersonY's girlfriend	betrayed
318219	xIntent	PersonX dates PersonY's girlfriend	wants to find love
318247	xNeed	PersonX dates PersonY's girlfriend	to act inappropriately
318226	xReact	PersonX dates PersonY's girlfriend	accomplished
318248	xWant	PersonX dates PersonY's girlfriend	to move in together
582493	xAttr	PersonX dates back ___	respected
582472	xReact	PersonX dates back ___	old and tired.
582490	xWant	PersonX dates back ___	to wonder how long
272957	xNeed	PersonX dates back to the days	to recall having a record player
275155	xIntent	PersonX dates back to the time	to reminisce
681470	oReact	PersonX dates for 3 years	happy.
681505	xAttr	PersonX dates for 3 years	romantic
681477	xIntent	PersonX dates for 3 years	stability
681495	xNeed	PersonX dates for 3 years	meet someone
681481	xReact	PersonX dates for 3 years	angry
681497	xWant	PersonX dates for 3 years	to find someone to marry
480520	oReact	PersonX dates for a year	commited
480518	xIntent	PersonX dates for a year	to marry her
480522	xReact	PersonX dates for a year	interested
480529	xWant	PersonX dates for a year	Get married
352639	oReact	PersonX dates for five years	loved
352677	xAttr	PersonX dates for five years	indecisive
352662	xNeed	PersonX dates for five years	to like the person a lot
352664	xWant	PersonX dates for five years	to get married
114787	xAttr	PersonX deals with PersonX's problems	solver
114752	xIntent	PersonX deals with PersonX's problems	to solve problems
114778	xNeed	PersonX deals with PersonX's problems	to know that there are probems
114753	xReact	PersonX deals with PersonX's problems	satisfied
114785	xWant	PersonX deals with PersonX's problems	to find solutions
197757	oReact	PersonX debuts at number one	excited to see this person succeed.
197774	xNeed	PersonX debuts at number one	to practice and become an expert
126323	oReact	PersonX decides PersonX's fate	scared about what has happened to them
126354	xAttr	PersonX decides PersonX's fate	self-sufficient
126321	xIntent	PersonX decides PersonX's fate	control
126337	xNeed	PersonX decides PersonX's fate	to ruminate over something
126319	xReact	PersonX decides PersonX's fate	powerful
126349	xWant	PersonX decides PersonX's fate	to change things
86576	oReact	PersonX decides PersonY's fate	powerless
86596	xAttr	PersonX decides PersonY's fate	patient
86577	xIntent	PersonX decides PersonY's fate	control an outcome
86586	xNeed	PersonX decides PersonY's fate	to be in charge of PersonY
86575	xReact	PersonX decides PersonY's fate	powerful
40755	oReact	PersonX decides every ___	subtle
40759	xIntent	PersonX decides every ___	answer
40754	xReact	PersonX decides every ___	proud of his abilities.
40774	xWant	PersonX decides every ___	decides well complete action
527579	xAttr	PersonX decides instead	determined
527568	xNeed	PersonX decides instead	to select option
527575	xWant	PersonX decides instead	to go against everyone's wishes
388901	xAttr	PersonX decides never	clever
388884	xIntent	PersonX decides never	to avoid something
388885	xReact	PersonX decides never	relieved
354857	oReact	PersonX decides to adopt PersonY	happy
354902	xAttr	PersonX decides to adopt PersonY	inclusive
354860	xIntent	PersonX decides to adopt PersonY	to have a son
354883	xNeed	PersonX decides to adopt PersonY	to have filled adoption forms
354863	xReact	PersonX decides to adopt PersonY	happy
354885	xWant	PersonX decides to adopt PersonY	to educate Y
446218	xAttr	PersonX decides to adopt a cat	empathetic
446197	xIntent	PersonX decides to adopt a cat	want to live with pet
446199	xReact	PersonX decides to adopt a cat	loving
451158	oReact	PersonX decides to adopt a kitten	thankful
451197	xAttr	PersonX decides to adopt a kitten	helpful
451168	xIntent	PersonX decides to adopt a kitten	to have a pet
451186	xNeed	PersonX decides to adopt a kitten	find out where kittens are
451160	xReact	PersonX decides to adopt a kitten	glad
451179	xWant	PersonX decides to adopt a kitten	to bring it home
430053	oReact	PersonX decides to adopt it	loved
430090	xAttr	PersonX decides to adopt it	nuturing
430051	xIntent	PersonX decides to adopt it	to have a companion
430076	xNeed	PersonX decides to adopt it	to see a pet
430059	xReact	PersonX decides to adopt it	caring
430077	xWant	PersonX decides to adopt it	to take it home
683975	xAttr	PersonX decides to adopt the cat	responsible
683972	xNeed	PersonX decides to adopt the cat	pick out a cat
683973	xWant	PersonX decides to adopt the cat	to take it home
440557	oReact	PersonX decides to ask PersonY	also curious
440584	xAttr	PersonX decides to ask PersonY	questioning
440558	xIntent	PersonX decides to ask PersonY	to learn something
440570	xNeed	PersonX decides to ask PersonY	to find Y
440559	xReact	PersonX decides to ask PersonY	curious
440582	xWant	PersonX decides to ask PersonY	to set up a reservation
615377	oReact	PersonX decides to ask PersonY out	joy
615417	xAttr	PersonX decides to ask PersonY out	Bold
615379	xIntent	PersonX decides to ask PersonY out	romance
615414	xNeed	PersonX decides to ask PersonY out	to have made booking
615388	xReact	PersonX decides to ask PersonY out	worried
615416	xWant	PersonX decides to ask PersonY out	to watch movie
453695	oReact	PersonX decides to be more careful	concerned
453696	xIntent	PersonX decides to be more careful	to keep themselves safe
453720	xNeed	PersonX decides to be more careful	talk to friends about the issue
453707	xReact	PersonX decides to be more careful	satisfied
453722	xWant	PersonX decides to be more careful	get more sleep
693807	xAttr	PersonX decides to be more careful next time	mature
446224	oReact	PersonX decides to become a teacher	admiring
446257	xAttr	PersonX decides to become a teacher	Instructive
446228	xIntent	PersonX decides to become a teacher	to teach others things
446226	xReact	PersonX decides to become a teacher	determined
446237	xWant	PersonX decides to become a teacher	to get their teacher's qualifications
369109	xNeed	PersonX decides to buy a dog	to consider the pros and cons
369111	xWant	PersonX decides to buy a dog	to select the colour of the dog
338236	oReact	PersonX decides to buy a lottery ticket	nice they managed to sell the ticket.
338267	xAttr	PersonX decides to buy a lottery ticket	hopeful
338240	xIntent	PersonX decides to buy a lottery ticket	to win a lot of money
338238	xReact	PersonX decides to buy a lottery ticket	hopeful
338264	xWant	PersonX decides to buy a lottery ticket	scratch the lottery ticket
373663	xAttr	PersonX decides to buy a new car	In debt
373649	xNeed	PersonX decides to buy a new car	to look at their options
682169	oReact	PersonX decides to buy one	pleased
682201	xAttr	PersonX decides to buy one	logical
682165	xIntent	PersonX decides to buy one	to acquire new possessions
682188	xNeed	PersonX decides to buy one	find a place to buy the item
682166	xReact	PersonX decides to buy one	satisfied
682191	xWant	PersonX decides to buy one	go to a shop to buy the item
372556	oReact	PersonX decides to call PersonY	happy
372593	xAttr	PersonX decides to call PersonY	friendly
372559	xIntent	PersonX decides to call PersonY	to convey his greetings on person y's birthday
372588	xNeed	PersonX decides to call PersonY	to pick up a phone
372560	xReact	PersonX decides to call PersonY	very enthusiastic and caring
372590	xWant	PersonX decides to call PersonY	to ask questions
304845	xAttr	PersonX decides to change PersonX's ways	adamant
304806	xIntent	PersonX decides to change PersonX's ways	to rehabilitate
304829	xNeed	PersonX decides to change PersonX's ways	to gain weight
304817	xReact	PersonX decides to change PersonX's ways	proud
304835	xWant	PersonX decides to change PersonX's ways	to stop smoking
461872	oReact	PersonX decides to cheat	mad
461885	xNeed	PersonX decides to cheat	He finds out she cheated on him.
461898	xWant	PersonX decides to cheat	to look in the mirror at his opponents cards
459130	xAttr	PersonX decides to check it out	interested
459101	xIntent	PersonX decides to check it out	to know more about it
459103	xReact	PersonX decides to check it out	curious
529917	oReact	PersonX decides to compromise	respected
529943	xAttr	PersonX decides to compromise	impressionable
529918	xIntent	PersonX decides to compromise	to be cooperative
529932	xNeed	PersonX decides to compromise	to find a means to escape
529939	xWant	PersonX decides to compromise	to make a deal
679478	oReact	PersonX decides to cook dinner	full
679479	xIntent	PersonX decides to cook dinner	to eat
679489	xReact	PersonX decides to cook dinner	accomplished
398870	xAttr	PersonX decides to do something about it	Proactive
398853	xIntent	PersonX decides to do something about it	to change the situation
398867	xNeed	PersonX decides to do something about it	to be in dilemma
398854	xReact	PersonX decides to do something about it	determined
398869	xWant	PersonX decides to do something about it	to work hard
339631	oReact	PersonX decides to drive home	like a burden of responsibility was lifted.
339664	xAttr	PersonX decides to drive home	independent
339626	xIntent	PersonX decides to drive home	to return home
339651	xNeed	PersonX decides to drive home	drive the car
339624	xReact	PersonX decides to drive home	comfortable
339653	xWant	PersonX decides to drive home	rest
605558	oReact	PersonX decides to get married	happy
605589	xAttr	PersonX decides to get married	settled
605554	xIntent	PersonX decides to get married	to be loved.
605577	xNeed	PersonX decides to get married	to fall in love
605552	xReact	PersonX decides to get married	loved
605579	xWant	PersonX decides to get married	to get a ring
450380	xAttr	PersonX decides to get one	decisive
371316	oReact	PersonX decides to get one anyway	jealous
371332	xAttr	PersonX decides to get one anyway	undisciplined
371330	xWant	PersonX decides to get one anyway	purchase item
333652	xIntent	PersonX decides to give it a shot	to take chances
333670	xNeed	PersonX decides to give it a shot	to listen to something
333653	xReact	PersonX decides to give it a shot	brave
479781	oReact	PersonX decides to give up	disappointed
479825	xAttr	PersonX decides to give up	Low self-esteem
686235	oReact	PersonX decides to go	sad
686236	xIntent	PersonX decides to go	to get a good night's sleep
686258	xNeed	PersonX decides to go	to have a place to go.
686237	xReact	PersonX decides to go	relieved
686255	xWant	PersonX decides to go	meet new people
333746	xAttr	PersonX decides to go alone	a loner
333718	xIntent	PersonX decides to go alone	not to be bothered
333738	xWant	PersonX decides to go alone	to be peaceful
682697	oReact	PersonX decides to go back home	overjoyed
682733	xAttr	PersonX decides to go back home	Tired
682701	xIntent	PersonX decides to go back home	to sleep
682719	xNeed	PersonX decides to go back home	finish what they were doing
682699	xReact	PersonX decides to go back home	happy
682716	xWant	PersonX decides to go back home	drive there
413320	oReact	PersonX decides to go camping	happy to be camping with person x
413351	xAttr	PersonX decides to go camping	adventurous
413325	xIntent	PersonX decides to go camping	to experience nature
413335	xNeed	PersonX decides to go camping	somewhere to go
413323	xReact	PersonX decides to go camping	recharged
413337	xWant	PersonX decides to go camping	to enjoy nature
330066	xAttr	PersonX decides to go fishing	happy
330046	xIntent	PersonX decides to go fishing	to go fishing
330058	xNeed	PersonX decides to go fishing	buy bait
330043	xReact	PersonX decides to go fishing	satisfied
330060	xWant	PersonX decides to go fishing	catches fish
364669	oReact	PersonX decides to go for a swim	wet
364706	xAttr	PersonX decides to go for a swim	dehydrated
364679	xIntent	PersonX decides to go for a swim	to have some fun
364689	xNeed	PersonX decides to go for a swim	get googles
364680	xReact	PersonX decides to go for a swim	happy
364690	xWant	PersonX decides to go for a swim	to practice
323280	xAttr	PersonX decides to go for a walk	Energetic
323248	xIntent	PersonX decides to go for a walk	to get exercise
323249	xReact	PersonX decides to go for a walk	relaxed
189513	oReact	PersonX decides to go home	a little sad to see him go home early
189533	xAttr	PersonX decides to go home	done
189521	xNeed	PersonX decides to go home	to finish their work
189523	xWant	PersonX decides to go home	to relax
424593	oReact	PersonX decides to go on a date	nervous
424628	xAttr	PersonX decides to go on a date	romantic
424595	xIntent	PersonX decides to go on a date	some romance
424620	xNeed	PersonX decides to go on a date	to pick a restaurant and a movie
424603	xReact	PersonX decides to go on a date	interested
424622	xWant	PersonX decides to go on a date	to kiss their date goodnight
409849	xIntent	PersonX decides to go on a hike	to explore
409847	xReact	PersonX decides to go on a hike	good about themself
361079	oReact	PersonX decides to go see a movie	joyous
361117	xAttr	PersonX decides to go see a movie	fun
361087	xIntent	PersonX decides to go see a movie	to be entertained
361108	xNeed	PersonX decides to go see a movie	money
361084	xReact	PersonX decides to go see a movie	satisfied
361106	xWant	PersonX decides to go see a movie	to go to the theater
421365	oReact	PersonX decides to go there	happy
421378	xNeed	PersonX decides to go there	Look for location
421367	xReact	PersonX decides to go there	happy
