	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	index	prefix	input_text	target_text	input_text_fa	target_text_fa	natural	natural_fa	natural_input_text_en	natural_target_text	natural_input_text_fa	natural_target_text_fa
316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	316	4771	4771	xIntent	PersonX reduces PersonX's costs	friendly	PersonX هزینه های PersonX را کاهش می دهد	دوستانه	PersonX reduces PersonX's costs. PersonX intends friendly	PersonX هزینه های PersonX را کاهش می دهد. PersonX قصد دوستانه دارد	PersonX reduces PersonX's costs	 PersonX intends friendly	PersonX هزینه های PersonX را کاهش می دهد	 PersonX قصد دوستانه دارد
317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	4772	4772	xIntent	PersonX reduces PersonX's costs	to pay less	PersonX هزینه های PersonX را کاهش می دهد	پرداخت کمتر	PersonX reduces PersonX's costs. PersonX intends to pay less	PersonX هزینه های PersonX را کاهش می دهد. PersonX قصد دارد هزینه کمتری پرداخت کند	PersonX reduces PersonX's costs	 PersonX intends to pay less	PersonX هزینه های PersonX را کاهش می دهد	 PersonX قصد دارد هزینه کمتری پرداخت کند
318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	318	4773	4773	xIntent	PersonX teaches PersonX's children	their children to be informed	PersonX به کودکان PersonX آموزش می دهد	فرزندانشان مطلع شوند	PersonX teaches PersonX's children. PersonX intends their children to be informed	PersonX به کودکان PersonX آموزش می دهد. PersonX قصد دارد فرزندانشان مطلع شوند	PersonX teaches PersonX's children	 PersonX intends their children to be informed	PersonX به کودکان PersonX آموزش می دهد	 PersonX قصد دارد فرزندانشان مطلع شوند
319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	319	4774	4774	xIntent	PersonX teaches PersonX's children	smart children	PersonX به کودکان PersonX آموزش می دهد	بچه های باهوش	PersonX teaches PersonX's children. PersonX intends smart children	PersonX به کودکان PersonX آموزش می دهد. PersonX قصد کودکان باهوش را دارد	PersonX teaches PersonX's children	 PersonX intends smart children	PersonX به کودکان PersonX آموزش می دهد	 PersonX قصد کودکان باهوش را دارد
320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	4775	4775	xIntent	PersonX teaches PersonX's children	to connect with their kids	PersonX به کودکان PersonX آموزش می دهد	تا با بچه هایشان ارتباط برقرار کنند	PersonX teaches PersonX's children. PersonX intends to connect with their kids	PersonX به کودکان PersonX آموزش می دهد. PersonX قصد دارد با بچه هایشان ارتباط برقرار کند	PersonX teaches PersonX's children	 PersonX intends to connect with their kids	PersonX به کودکان PersonX آموزش می دهد	 PersonX قصد دارد با بچه هایشان ارتباط برقرار کند
321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	321	4776	4776	xIntent	PersonX forms PersonY alliance	to form a team	PersonX اتحاد PersonY را تشکیل می دهد	برای تشکیل یک تیم	PersonX forms PersonY alliance. PersonX intends to form a team	PersonX اتحاد PersonY را تشکیل می دهد. PersonX قصد دارد یک تیم تشکیل دهد	PersonX forms PersonY alliance	 PersonX intends to form a team	PersonX اتحاد PersonY را تشکیل می دهد	 PersonX قصد دارد یک تیم تشکیل دهد
322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	322	4777	4777	xIntent	PersonX forms PersonY alliance	to be tactful	PersonX اتحاد PersonY را تشکیل می دهد	با درایت بودن	PersonX forms PersonY alliance. PersonX intends to be tactful	PersonX اتحاد PersonY را تشکیل می دهد. PersonX قصد دارد با درایت عمل کند	PersonX forms PersonY alliance	 PersonX intends to be tactful	PersonX اتحاد PersonY را تشکیل می دهد	 PersonX قصد دارد با درایت عمل کند
323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	323	4780	4780	xIntent	PersonX makes PersonX's living	decide person x's  future living things	PersonX امرار معاش PersonX را می کند	در مورد موجودات زنده فرد x تصمیم بگیرید	PersonX makes PersonX's living. PersonX intends decide person x's  future living things	PersonX امرار معاش PersonX را تأمین می کند. PersonX قصد دارد در مورد موجودات زنده فرد x تصمیم بگیرد	PersonX makes PersonX's living	 PersonX intends decide person x's  future living things	PersonX امرار معاش PersonX را تأمین می کند	 PersonX قصد دارد در مورد موجودات زنده فرد x تصمیم بگیرد
324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	4781	4781	xIntent	PersonX makes PersonX's living	to be able to provide for themselves	PersonX امرار معاش PersonX را می کند	تا بتوانند مایحتاج زندگی خود را تأمین کنند	PersonX makes PersonX's living. PersonX intends to be able to provide for themselves	PersonX امرار معاش PersonX را تأمین می کند. PersonX قصد دارد بتواند هزینه های زندگی خود را تأمین کند	PersonX makes PersonX's living	 PersonX intends to be able to provide for themselves	PersonX امرار معاش PersonX را تأمین می کند	 PersonX قصد دارد بتواند هزینه های زندگی خود را تأمین کند
325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	325	4782	4782	xIntent	PersonX makes PersonX's living	to have resources	PersonX امرار معاش PersonX را می کند	برای داشتن منابع	PersonX makes PersonX's living. PersonX intends to have resources	PersonX امرار معاش PersonX را تأمین می کند. PersonX قصد دارد منابعی داشته باشد	PersonX makes PersonX's living	 PersonX intends to have resources	PersonX امرار معاش PersonX را تأمین می کند	 PersonX قصد دارد منابعی داشته باشد
326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	326	4783	4783	xIntent	PersonX reaches PersonX's goal	to achieve something	PersonX به هدف PersonX می رسد	برای رسیدن به چیزی	PersonX reaches PersonX's goal. PersonX intends to achieve something	PersonX به هدف PersonX می رسد. PersonX قصد دارد به چیزی دست یابد	PersonX reaches PersonX's goal	 PersonX intends to achieve something	PersonX به هدف PersonX می رسد	 PersonX قصد دارد به چیزی دست یابد
327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	4784	4784	xIntent	PersonX reaches PersonX's goal	to be successful	PersonX به هدف PersonX می رسد	برای موفق شدن	PersonX reaches PersonX's goal. PersonX intends to be successful	PersonX به هدف PersonX می رسد. PersonX قصد موفقیت دارد	PersonX reaches PersonX's goal	 PersonX intends to be successful	PersonX به هدف PersonX می رسد	 PersonX قصد موفقیت دارد
328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	328	4785	4785	xIntent	PersonX reaches PersonX's goal	to get what he/she wants	PersonX به هدف PersonX می رسد	برای رسیدن به آنچه او می خواهد	PersonX reaches PersonX's goal. PersonX intends to get what he/she wants	PersonX به هدف PersonX می رسد. PersonX قصد دارد آنچه را که می خواهد بدست آورد	PersonX reaches PersonX's goal	 PersonX intends to get what he/she wants	PersonX به هدف PersonX می رسد	 PersonX قصد دارد آنچه را که می خواهد بدست آورد
329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	4786	4786	xIntent	PersonX reaches PersonX's goal	to feel more accomplished as a person	PersonX به هدف PersonX می رسد	به عنوان یک شخص احساس موفقیت انجام دهید	PersonX reaches PersonX's goal. PersonX intends to feel more accomplished as a person	PersonX به هدف PersonX می رسد. PersonX در نظر دارد که به عنوان یک شخص احساس موفقیت بیشتری کند	PersonX reaches PersonX's goal	 PersonX intends to feel more accomplished as a person	PersonX به هدف PersonX می رسد	 PersonX در نظر دارد که به عنوان یک شخص احساس موفقیت بیشتری کند
330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	330	4787	4787	xIntent	PersonX goes beyond PersonY	to progress	PersonX فراتر از PersonY است	پیشرفت کردن	PersonX goes beyond PersonY. PersonX intends to progress	PersonX فراتر از PersonY است. PersonX قصد پیشرفت دارد	PersonX goes beyond PersonY	 PersonX intends to progress	PersonX فراتر از PersonY است	 PersonX قصد پیشرفت دارد
331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	4788	4788	xIntent	PersonX goes beyond PersonY	results	PersonX فراتر از PersonY است	نتایج	PersonX goes beyond PersonY. PersonX intends results	PersonX فراتر از PersonY است. PersonX قصد نتیجه گیری دارد	PersonX goes beyond PersonY	 PersonX intends results	PersonX فراتر از PersonY است	 PersonX قصد نتیجه گیری دارد
332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	4791	4791	xIntent	PersonX owns PersonX's homes	to own real estate	PersonX صاحب خانه های PersonX است	به داشتن املاک و مستغلات	PersonX owns PersonX's homes. PersonX intends to own real estate	PersonX صاحب خانه های PersonX است. PersonX در نظر دارد صاحب املاک و مستغلات شود	PersonX owns PersonX's homes	 PersonX intends to own real estate	PersonX صاحب خانه های PersonX است	 PersonX در نظر دارد صاحب املاک و مستغلات شود
333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	333	4792	4792	xIntent	PersonX owns PersonX's homes	to achieve an accomplishment	PersonX صاحب خانه های PersonX است	برای رسیدن به یک موفقیت	PersonX owns PersonX's homes. PersonX intends to achieve an accomplishment	PersonX صاحب خانه های PersonX است. PersonX قصد دارد به یک موفقیت دست یابد	PersonX owns PersonX's homes	 PersonX intends to achieve an accomplishment	PersonX صاحب خانه های PersonX است	 PersonX قصد دارد به یک موفقیت دست یابد
334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	334	4793	4793	xIntent	PersonX gives PersonY's support	to show appreciation for persony	PersonX از PersonY پشتیبانی می کند	برای نشان دادن قدردانی از شخصیت	PersonX gives PersonY's support. PersonX intends to show appreciation for persony	PersonX از PersonY پشتیبانی می کند. PersonX قصد دارد تا از شخصیتی قدردانی کند	PersonX gives PersonY's support	 PersonX intends to show appreciation for persony	PersonX از PersonY پشتیبانی می کند	 PersonX قصد دارد تا از شخصیتی قدردانی کند
335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	335	4794	4794	xIntent	PersonX gives PersonY's support	to be a good friend to persony.	PersonX از PersonY پشتیبانی می کند	دوست خوب بودن باشی	PersonX gives PersonY's support. PersonX intends to be a good friend to persony.	PersonX از PersonY پشتیبانی می کند. PersonX قصد دارد دوست خوبی برای شخصیت باشد.	PersonX gives PersonY's support	 PersonX intends to be a good friend to persony	PersonX از PersonY پشتیبانی می کند	 PersonX قصد دارد دوست خوبی برای شخصیت باشد
336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	336	4795	4795	xIntent	PersonX rubs PersonY's chin	to make persony comfortable.	PersonX چانه PersonY را می مالد	راحت تر کردن شخص	PersonX rubs PersonY's chin. PersonX intends to make persony comfortable.	PersonX چانه PersonY را می مالد. PersonX قصد دارد شخصیت را راحت کند.	PersonX rubs PersonY's chin	 PersonX intends to make persony comfortable	PersonX چانه PersonY را می مالد	 PersonX قصد دارد شخصیت را راحت کند
337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	4796	4796	xIntent	PersonX rubs PersonY's chin	be sure to provide relief & comfort to persony.	PersonX چانه PersonY را می مالد	مطمئن باشید که راحتی و راحتی را برای شخص فراهم می کنید.	PersonX rubs PersonY's chin. PersonX intends be sure to provide relief & comfort to persony.	PersonX چانه PersonY را می مالد. PersonX قصد دارد اطمینان و راحتی را برای شخص فراهم کند.	PersonX rubs PersonY's chin	 PersonX intends be sure to provide relief & comfort to persony	PersonX چانه PersonY را می مالد	 PersonX قصد دارد اطمینان و راحتی را برای شخص فراهم کند
338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	338	4797	4797	xIntent	PersonX rubs PersonY's chin	to be loved	PersonX چانه PersonY را می مالد	دوست داشته شدن	PersonX rubs PersonY's chin. PersonX intends to be loved	PersonX چانه PersonY را می مالد. PersonX قصد دارد که دوست داشته شود	PersonX rubs PersonY's chin	 PersonX intends to be loved	PersonX چانه PersonY را می مالد	 PersonX قصد دارد که دوست داشته شود
339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	4798	4798	xIntent	PersonX uses PersonY technique	learn something from someone	PersonX از تکنیک PersonY استفاده می کند	چیزی را از کسی یاد بگیر	PersonX uses PersonY technique. PersonX intends learn something from someone	PersonX از تکنیک PersonY استفاده می کند. PersonX قصد دارد از کسی چیزی یاد بگیرد	PersonX uses PersonY technique	 PersonX intends learn something from someone	PersonX از تکنیک PersonY استفاده می کند	 PersonX قصد دارد از کسی چیزی یاد بگیرد
