input_text	prefix	target_text
PersonX gets it to work	xEffect	has to figure things out
PersonX gets it to work	xEffect	completes task
PersonX gets it to work	xEffect	continues use
PersonX gets it to work	xEffect	drives off
PersonX gets it to work	xEffect	pats himself on the back
PersonX gets knocked out	xEffect	wakes up with headache
PersonX gets knocked out	xEffect	gets a bruised face
PersonX gets messy	xEffect	does wrong
PersonX gets messy	xEffect	commits sleep
PersonX gets messy	xEffect	CONFUSION ON WORK
PersonX gets messy	xEffect	HAVE GUILTY
PersonX gets messy	xEffect	NONE
PersonX gets messy	xEffect	NONE
PersonX gets messy	xEffect	none
PersonX gets milk	xEffect	pulls out wallet
PersonX gets milk	xEffect	counts change
PersonX gets more exercise	xEffect	gets fit
PersonX gets more exercise	xEffect	becomes strong like a gorilla
PersonX gets more exercise	xEffect	loses weight
PersonX gets more exercise	xEffect	loses weight
PersonX gets more exercise	xEffect	gets fit
PersonX gets more exercise	xEffect	Person X increases his strength.
PersonX gets more exercise	xEffect	Person X starts to sweat profusely.
PersonX gets my license	xEffect	gets thanked
PersonX gets my license	xEffect	gets paid
PersonX gets my license	xEffect	Turns licesne in
PersonX gets my license	xEffect	Throw license away
PersonX gets nervous	xEffect	throbbing
PersonX gets nervous	xEffect	fainted
PersonX gets nervous	xEffect	sweats
PersonX gets nervous	xEffect	heart rate increases
PersonX gets nervous	xEffect	thinks about what they did
PersonX gets nervous	xEffect	wants to apologize
PersonX gets on PersonX's feet	xEffect	Starting walking
PersonX gets on PersonX's feet	xEffect	Gets task started
PersonX gets on PersonX's feet	xEffect	none
PersonX gets on PersonX's feet	xEffect	GET GREAT
PersonX gets paint	xEffect	paints the house
PersonX gets paint	xEffect	leaves the store
PersonX gets paint	xEffect	paints the house
PersonX gets paint	xEffect	paints the room
PersonX gets paint	xEffect	none
PersonX gets published	xEffect	gets excited
PersonX gets published	xEffect	gets stressed and nervous
PersonX gets right	xEffect	none
PersonX gets right	xEffect	none
PersonX gets right	xEffect	none
PersonX gets right back	xEffect	has to turn the car
PersonX gets right back	xEffect	smiles
PersonX gets right back	xEffect	timid
PersonX gets right back	xEffect	PersonX avoids wasting time
PersonX gets right back	xEffect	PersonX gets back to work on time
PersonX gets right back	xEffect	gets caught up
PersonX gets right back	xEffect	gets work done
PersonX gets second place	xEffect	sad feelings
PersonX gets second place	xEffect	person is try it next chance
PersonX gets second place	xEffect	loses race
PersonX gets second place	xEffect	is awarded silver
PersonX gets second place	xEffect	TO BE HONEST
PersonX gets second place	xEffect	TO WIN ALL
PersonX gets shot	xEffect	they die
PersonX gets shot	xEffect	bleeds a lot
PersonX gets shot	xEffect	Needs a blood transfusion
PersonX gets shot	xEffect	Gets rushed to hospital
PersonX gets snacks	xEffect	opens their mouth
PersonX gets snacks	xEffect	chews
PersonX gets snacks	xEffect	has something to eat
PersonX gets snacks	xEffect	gets energized
PersonX gets snacks	xEffect	chews
PersonX gets snacks	xEffect	swallows
PersonX gets snacks	xEffect	tosses out waste
PersonX gets so frustrated	xEffect	learns what bothers them
PersonX gets so frustrated	xEffect	is looked down upon
PersonX gets so frustrated	xEffect	makes a bad decision
PersonX gets so frustrated	xEffect	gives up
PersonX gets some exercise	xEffect	body fiting
PersonX gets some exercise	xEffect	good conditions
PersonX gets some exercise	xEffect	gains muscle
PersonX gets some exercise	xEffect	sweats
PersonX gets some exercise	xEffect	loses weight
PersonX gets some exercise	xEffect	lives longer
PersonX gets some work done	xEffect	makes progress
PersonX gets some work done	xEffect	moves toward to completion
PersonX gets some work done	xEffect	has pending work
PersonX gets some work done	xEffect	finishes in time
PersonX gets some work done	xEffect	learns
PersonX gets some work done	xEffect	completes a task
PersonX gets some work done	xEffect	moves on to another task
PersonX gets something for nothing	xEffect	smiles
PersonX gets something for nothing	xEffect	invokes ire
PersonX gets something for nothing	xEffect	Smiles
PersonX gets something for nothing	xEffect	Jumps in excitement
PersonX gets something to drink	xEffect	becomes hydrated
PersonX gets something to drink	xEffect	satisfies thirst
PersonX gets something to drink	xEffect	is hydrated
PersonX gets something to drink	xEffect	disposes or washes glass
PersonX gets something to drink	xEffect	no longer has dry mouth
PersonX gets something to drink	xEffect	stops thinking about drinking something
PersonX gets something to eat	xEffect	to get off hungry
PersonX gets something to eat	xEffect	to taste somethings
PersonX gets something to eat	xEffect	chews food.
PersonX gets something to eat	xEffect	digests food.
PersonX gets something to eat	xEffect	prepares food.
PersonX gets something to eat	xEffect	is able to get a relief from hunger
PersonX gets something to eat	xEffect	gets energy and strength
PersonX gets sunburned	xEffect	starts to peel
PersonX gets sunburned	xEffect	experiences pain
PersonX gets sunburned	xEffect	gets treatment
PersonX gets sunburned	xEffect	feels pain
PersonX gets sunburned	xEffect	has rashes
PersonX gets sunburned	xEffect	TO BE A NEED AS GET
PersonX gets the ___ into PersonX's hands	xEffect	Gains momentum
PersonX gets the ___ into PersonX's hands	xEffect	Gains Status
PersonX gets the ___ into PersonX's hands	xEffect	are jolted back from the horses running
PersonX gets the ___ into PersonX's hands	xEffect	feel friction from pulling on the reins
PersonX gets the ___ into PersonY's hands	xEffect	none
PersonX gets the ___ into PersonY's hands	xEffect	becomes a leader
PersonX gets the ___ into PersonY's hands	xEffect	becomes in charge
PersonX gets the ___ into PersonY's hands	xEffect	receives a payment
PersonX gets the ___ into PersonY's hands	xEffect	hides from prosecution
PersonX gets the ___ right	xEffect	Person X connects to his friend
PersonX gets the ___ right	xEffect	Person X get an A on the test
PersonX gets the ___ right	xEffect	goes home correctly
PersonX gets the ___ right	xEffect	gets free food
PersonX gets the book	xEffect	They decide to read
PersonX gets the book	xEffect	They learn new facts
PersonX gets the book	xEffect	reads the book
PersonX gets the book	xEffect	opens the book
PersonX gets the book	xEffect	learns new information
PersonX gets the book	xEffect	gets paper cut
PersonX gets the call	xEffect	gets hired
PersonX gets the call	xEffect	gets fired
PersonX gets the call	xEffect	answers the phone
PersonX gets the call	xEffect	does not reach the phone in time
PersonX gets the call	xEffect	attended the call
PersonX gets the call	xEffect	talks to the caller
PersonX gets the milk	xEffect	spends money
PersonX gets the milk	xEffect	exerts energy
PersonX gets the milk	xEffect	waits in line
PersonX gets the milk	xEffect	gains weight
PersonX gets the milk	xEffect	becomes strong
PersonX gets the milk	xEffect	Has a glass to drink
PersonX gets the milk	xEffect	Has some cereal
PersonX gets the part	xEffect	She practices
PersonX gets the part	xEffect	Works hard
PersonX gets the part	xEffect	smiles
PersonX gets the part	xEffect	sweats
PersonX gets the part	xEffect	learns their lines
PersonX gets the part	xEffect	delivers their lines
PersonX gets the shoes	xEffect	tries them on
PersonX gets the shoes	xEffect	examines the shoes
PersonX gets the shoes	xEffect	walks
PersonX gets the shoes	xEffect	purchases
PersonX gets the shoes	xEffect	loses money
PersonX gets the shoes	xEffect	has to find a spot to put them in their residence
PersonX gets the shoes	xEffect	IN WALK TO WAY
PersonX gets the shot	xEffect	gets excited
PersonX gets the shot	xEffect	feels some pain
PersonX gets the shot	xEffect	receives encouragement
PersonX gets the shot	xEffect	none
PersonX gets the shot	xEffect	has a sore arm
PersonX gets the shot	xEffect	owes a co-pay for the medical bill
PersonX gets the stain	xEffect	looks dirty
PersonX gets the stain	xEffect	is mocked by others
PersonX gets the stain	xEffect	washing clothes
PersonX gets the stain	xEffect	ironing clothes
PersonX gets the stain out	xEffect	wears clothes again
PersonX gets the stain out	xEffect	breathes sigh of relief
PersonX gets the stain out	xEffect	fingers get raw
PersonX gets the stain out	xEffect	looks nice at work
PersonX gets there early	xEffect	has to wait to be seen
PersonX gets there early	xEffect	goes to the restroom
PersonX gets there early	xEffect	personX has to wait
PersonX gets there early	xEffect	personX is alone
PersonX gets to PersonY's feet	xEffect	gives a pedicure
PersonX gets to PersonY's feet	xEffect	performs reflexology
PersonX gets to PersonY's feet	xEffect	massages
PersonX gets to PersonY's feet	xEffect	they help someone
PersonX gets to PersonY's feet	xEffect	they look good
PersonX gets to work on time	xEffect	Person x is at work.
PersonX gets to work on time	xEffect	Person work is on time.
PersonX gets to work on time	xEffect	none
PersonX gets to work on time	xEffect	starts working
PersonX gets to work on time	xEffect	attend a meeting
PersonX gets very nervous	xEffect	ACTS NORMAL
PersonX gets very nervous	xEffect	PASSES OUT
PersonX gets very nervous	xEffect	sweats
PersonX gets very nervous	xEffect	fidgets
PersonX gets very nervous	xEffect	breathes
PersonX gets very nervous	xEffect	focuses attention
PersonX gets warm	xEffect	none
PersonX gets warm	xEffect	sweats
PersonX gets warm	xEffect	gets thirsty,
PersonX gets warm	xEffect	be happy
PersonX gets warm	xEffect	to be carefull
PersonX gets work	xEffect	PersonX can pay the bills
PersonX gets work	xEffect	PersonX can pay rent
PersonX gets work	xEffect	paid
PersonX gets work	xEffect	pays taxes
PersonX gives PersonX's all	xEffect	Makes the team
PersonX gives PersonX's all	xEffect	Still gets cut
PersonX gives PersonX's all	xEffect	PersonX has nothing left
PersonX gives PersonX's all	xEffect	PersonX collapses in exhaustion
PersonX gives PersonX's all	xEffect	achieves better results
PersonX gives PersonX's all	xEffect	grows stronger
PersonX gives PersonX's name	xEffect	Person x becomes known
PersonX gives PersonX's name	xEffect	Person x is more at ease and continues to speak
PersonX gives PersonX's name	xEffect	none
PersonX gives PersonX's name	xEffect	PersonX name is called
PersonX gives PersonX's name	xEffect	corrects PersonY
PersonX gives PersonX's opinion	xEffect	gets feedback
PersonX gives PersonX's opinion	xEffect	gets into argument
PersonX gives PersonX's opinion	xEffect	Gets yelled at
PersonX gives PersonX's opinion	xEffect	Gets punched
PersonX gives PersonX's opinion	xEffect	gets punched in the face
PersonX gives PersonX's opinion	xEffect	loses a friend
PersonX gives PersonX's presentation	xEffect	sweats
PersonX gives PersonX's presentation	xEffect	reads slowly
PersonX gives PersonX's presentation	xEffect	hands sweat
PersonX gives PersonX's presentation	xEffect	voice trembles
PersonX gives PersonX's presentation	xEffect	falters
PersonX gives PersonX's presentation	xEffect	gets asked questions
PersonX gives PersonY PersonX's name	xEffect	pats PersonY on the head
PersonX gives PersonY PersonX's name	xEffect	to explain where the name came from
PersonX gives PersonY PersonX's opinion	xEffect	talks
PersonX gives PersonY PersonX's opinion	xEffect	points finger
PersonX gives PersonY PersonX's opinion	xEffect	listens to an argument
PersonX gives PersonY PersonX's opinion	xEffect	sits down with his friend
PersonX gives PersonY PersonX's opinion	xEffect	thanked
PersonX gives PersonY PersonX's opinion	xEffect	ignored
PersonX gives PersonY a account	xEffect	hopes their understood
PersonX gives PersonY a account	xEffect	wonders what personY thinks
PersonX gives PersonY a account	xEffect	gets commision
PersonX gives PersonY a account	xEffect	gets paid
PersonX gives PersonY a bath	xEffect	gets chores done for the day
PersonX gives PersonY a bath	xEffect	gets exhausted
PersonX gives PersonY a bath	xEffect	gets soaked
PersonX gives PersonY a bath	xEffect	is filled with soap
PersonX gives PersonY a bath	xEffect	none
PersonX gives PersonY a bit	xEffect	they have less
PersonX gives PersonY a bit	xEffect	they are wanting it back
PersonX gives PersonY a bit	xEffect	hands over
PersonX gives PersonY a bit	xEffect	offers
PersonX gives PersonY a bit	xEffect	IT WILL BE UNDERSTANDING
PersonX gives PersonY a dinner	xEffect	Orders
PersonX gives PersonY a dinner	xEffect	Pays
PersonX gives PersonY a name	xEffect	is asked how to spell
PersonX gives PersonY a name	xEffect	is told that he can leave
PersonX gives PersonY a nod	xEffect	gets nod of approval
PersonX gives PersonY a nod	xEffect	gets thanked
PersonX gives PersonY a nod	xEffect	gets a nod back
PersonX gives PersonY a nod	xEffect	gets ignored
PersonX gives PersonY a note	xEffect	none
PersonX gives PersonY a note	xEffect	gets a reaction from PersonY
PersonX gives PersonY a note	xEffect	pulls their hand back from handing the note to PersonY
PersonX gives PersonY a note	xEffect	none
PersonX gives PersonY a small smile	xEffect	none
PersonX gives PersonY a small smile	xEffect	hugs PersonY
PersonX gives PersonY a small smile	xEffect	smiles at PersonY
PersonX gives PersonY a warning	xEffect	watches PersonY's behavior
PersonX gives PersonY a warning	xEffect	is upset with PersonY
PersonX gives PersonY a warning	xEffect	PersonX has a worse relationship with PersonY
